Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,09-01-2025,2025,1,359.66,3.046,2.10247,354.8
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,31-01-2025,2025,1,359.66,3.046,1.86238,353.14
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,03-01-2025,2025,1,552.3,0.609,0.52142,550.62
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,04-01-2025,2025,1,552.3,0.609,0.51606,550.52
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,05-01-2025,2025,1,552.3,0.609,0.51015,550.39
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,10-01-2025,2025,1,552.3,0.609,NA,NA
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,01-01-2025,2025,1,607.1,0.572,0.39961,602.92
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,04-01-2025,2025,1,607.1,0.572,0.3959,602.82
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,05-01-2025,2025,1,607.1,0.572,0.39479,602.79
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,07-01-2025,2025,1,607.1,0.572,0.39183,602.71
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,11-01-2025,2025,1,607.1,0.572,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,02-01-2025,2025,1,215.19,0.176,0.09423,213.18
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,07-01-2025,2025,1,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,11-01-2025,2025,1,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,12-01-2025,2025,1,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,31-01-2025,2025,1,215.19,0.176,NA,NA
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,01-01-2025,2025,1,179.83,5.108,3.58,173.92
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,03-01-2025,2025,1,179.83,5.108,3.502,173.58
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,07-01-2025,2025,1,492.25,0.863,0.424,491.46
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,14-01-2025,2025,1,492.25,0.863,NA,NA
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,31-01-2025,2025,1,492.25,0.863,0.41,491.34
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,04-01-2025,2025,1,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,05-01-2025,2025,1,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,07-01-2025,2025,1,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,08-01-2025,2025,1,667.1,0.332,NA,NA
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,02-01-2025,2025,1,428.24,0.482,0.42031,427.601
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,03-01-2025,2025,1,428.24,0.482,0.42031,427.601
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,04-01-2025,2025,1,428.24,0.482,0.42031,427.601
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,14-01-2025,2025,1,428.24,0.482,NA,NA
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,31-01-2025,2025,1,428.24,0.482,0.3682,427.159
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,14-01-2025,2025,1,196.6,0.299,0.06611,194.28
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,01-01-2025,2025,1,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,05-01-2025,2025,1,636.27,0.312,NA,NA
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,04-01-2025,2025,1,318.52,0.168,0.109,317.45
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,06-01-2025,2025,1,318.52,0.168,0.103,317.34
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,30-01-2025,2025,1,318.52,0.168,0.068,316.6
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,07-01-2025,2025,1,127.41,0.697,0.50461,126.7
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,08-01-2025,2025,1,127.41,0.697,0.5012,126.65
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,29-01-2025,2025,1,127.41,0.697,0.47264,126.2
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,30-01-2025,2025,1,127.41,0.697,0.46959,126.15
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,02-01-2025,2025,1,124.97,0.184,0.145,127.03
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,04-01-2025,2025,1,124.97,0.184,0.145,127.08
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,05-01-2025,2025,1,124.97,0.184,0.145,127.11
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,09-01-2025,2025,1,124.97,0.184,0.145,127.22
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,10-01-2025,2025,1,124.97,0.184,NA,NA
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,30-01-2025,2025,1,124.97,0.184,0.145,126.97
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,01-01-2025,2025,1,556.26,0.38,0.35089,554.898
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,03-01-2025,2025,1,556.26,0.38,0.35266,554.983
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,04-01-2025,2025,1,556.26,0.38,0.35317,555.007
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,10-01-2025,2025,1,556.26,0.38,NA,NA
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,11-01-2025,2025,1,556.26,0.38,NA,NA
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,02-01-2025,2025,1,490,1.091,0.84853,487.74
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,31-01-2025,2025,1,490,1.091,0.74517,486.2
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,13-01-2025,2025,1,867.41,0.173,NA,NA
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,29-01-2025,2025,1,867.41,0.173,0.06688,862.497
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,05-01-2025,2025,1,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,07-01-2025,2025,1,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,12-01-2025,2025,1,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,13-01-2025,2025,1,423.67,6.157,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,01-01-2025,2025,1,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,02-01-2025,2025,1,370.89,1.945,1.595,369.15
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,07-01-2025,2025,1,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,14-01-2025,2025,1,370.89,1.945,NA,NA
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,05-01-2025,2025,1,233.17,0.155,0.02831,225
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,09-01-2025,2025,1,233.17,0.155,0.02802,224.97
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,02-01-2025,2025,1,268.22,5.649,3.59113,263.41
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,07-01-2025,2025,1,268.22,5.649,3.49205,263.16
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,08-01-2025,2025,1,268.22,5.649,3.47794,263.13
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,13-01-2025,2025,1,268.22,5.649,NA,NA
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,01-01-2025,2025,1,365.3,2.196,NA,NA
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,03-01-2025,2025,1,365.3,2.196,1.5619,356.66
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,08-01-2025,2025,1,365.3,2.196,1.5633,356.68
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,13-01-2025,2025,1,365.3,2.196,1.5491,356.47
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,14-01-2025,2025,1,365.3,2.196,1.5463,356.43
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,05-01-2025,2025,1,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,29-01-2025,2025,1,352.81,1.436,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,01-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,10-01-2025,2025,1,123.5,3.432,NA,NA
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,03-01-2025,2025,1,222.2,0.207,0.20509,222.1
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,09-01-2025,2025,1,222.2,0.207,0.2054,222.115
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,13-01-2025,2025,1,222.2,0.207,NA,NA
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,03-01-2025,2025,1,217.93,0.19,NA,NA
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,07-01-2025,2025,1,217.93,0.19,NA,NA
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,11-01-2025,2025,1,217.93,0.19,NA,NA
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,13-01-2025,2025,1,217.93,0.19,NA,NA
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,14-01-2025,2025,1,217.93,0.19,NA,NA
Sabarmati Reservoir,Sabarmati Basin,CWC,24.02898674,72.91530995,08-01-2025,2025,1,189.59,0.735,0.5398,187.49
Sabarmati Reservoir,Sabarmati Basin,CWC,24.02898674,72.91530995,11-01-2025,2025,1,189.59,0.735,NA,NA
Sabarmati Reservoir,Sabarmati Basin,CWC,24.02898674,72.91530995,29-01-2025,2025,1,189.59,0.735,0.49107,186.935
Sabarmati Reservoir,Sabarmati Basin,CWC,24.02898674,72.91530995,30-01-2025,2025,1,189.59,0.735,0.48829,186.9
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,13-01-2025,2025,1,55.53,0.3,NA,NA
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,31-01-2025,2025,1,55.53,0.3,0.28006,54.95
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,04-01-2025,2025,1,1002.79,0.143,NA,NA
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,12-01-2025,2025,1,1002.79,0.143,NA,NA
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,29-01-2025,2025,1,1002.79,0.143,0.02853,972.147
Singur,Godavari Basin,CWC,17.7575285,77.9149039,05-01-2025,2025,1,523.6,0.822,0.78619,523.057
Singur,Godavari Basin,CWC,17.7575285,77.9149039,09-01-2025,2025,1,523.6,0.822,0.78146,523.02
Singur,Godavari Basin,CWC,17.7575285,77.9149039,13-01-2025,2025,1,523.6,0.822,NA,NA
Singur,Godavari Basin,CWC,17.7575285,77.9149039,14-01-2025,2025,1,523.6,0.822,NA,NA
Singur,Godavari Basin,CWC,17.7575285,77.9149039,29-01-2025,2025,1,523.6,0.822,0.72259,522.676
Somasila Reservoir,Pennar Basin,CWC,14.46105546,79.18163407,10-01-2025,2025,1,100.58,1.994,NA,NA
Somasila Reservoir,Pennar Basin,CWC,14.46105546,79.18163407,13-01-2025,2025,1,100.58,1.994,NA,NA
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,04-01-2025,2025,1,332.54,2.3,2.04532,331.836
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,05-01-2025,2025,1,332.54,2.3,2.01304,331.744
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,09-01-2025,2025,1,332.54,2.3,1.89884,331.379
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,29-01-2025,2025,1,332.54,2.3,1.42683,329.763
Srisailam Reservoir,Krishna Basin,CWC,16.0055082,78.34173056,01-01-2025,2025,1,269.75,6.013,3.058,262.65
Srisailam Reservoir,Krishna Basin,CWC,16.0055082,78.34173056,04-01-2025,2025,1,269.75,6.013,2.998,262.46
Srisailam Reservoir,Krishna Basin,CWC,16.0055082,78.34173056,13-01-2025,2025,1,269.75,6.013,NA,NA
Sukhi Tank,Narmada Basin,CWC,22.45124369,73.88506045,02-01-2025,2025,1,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,CWC,22.45124369,73.88506045,04-01-2025,2025,1,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,CWC,22.45124369,73.88506045,09-01-2025,2025,1,147.82,0.167,0.15525,147.49
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,15.2579957,74.47101416,02-01-2025,2025,1,564,4.12,3.34452,557.33
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,15.2579957,74.47101416,03-01-2025,2025,1,564,4.12,3.32255,557.13
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,15.2579957,74.47101416,10-01-2025,2025,1,564,4.12,3.21682,556.1
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,15.2579957,74.47101416,12-01-2025,2025,1,564,4.12,NA,NA
TANDULA,Mahanadi Basin,CWC,20.73,81.218,01-01-2025,2025,1,332.2,0.312,0.17719,329.16
TANDULA,Mahanadi Basin,CWC,20.73,81.218,12-01-2025,2025,1,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,CWC,20.73,81.218,31-01-2025,2025,1,332.2,0.312,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,CWC,15.7583333,74.0916667,10-01-2025,2025,1,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,CWC,15.7583333,74.0916667,11-01-2025,2025,1,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,CWC,15.7583333,74.0916667,14-01-2025,2025,1,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,CWC,15.7583333,74.0916667,31-01-2025,2025,1,113.2,0.447,NA,NA
Tattihalla,West flowing rivers from Tapi to Tadri Basin,CWC,15.1322184,74.7888706,05-01-2025,2025,1,468.3,0.249,0.00926,451.58
Tattihalla,West flowing rivers from Tapi to Tadri Basin,CWC,15.1322184,74.7888706,10-01-2025,2025,1,468.3,0.249,0.00926,451.58
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,02-01-2025,2025,1,355.4,1.944,1.583,352.877
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,03-01-2025,2025,1,355.4,1.944,1.58798,352.897
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,04-01-2025,2025,1,355.4,1.944,1.58798,352.897
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,07-01-2025,2025,1,355.4,1.944,1.5833,352.867
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,10-01-2025,2025,1,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,CWC,22.50906232,77.9962712,11-01-2025,2025,1,355.4,1.944,NA,NA
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,03-01-2025,2025,1,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,14-01-2025,2025,1,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,30-01-2025,2025,1,830,2.615,1.595,803.27
Tenughat Reservoir,Ganga Basin,CWC,23.72685714,85.79171034,02-01-2025,2025,1,269.14,0.821,0.404,259.69
Tenughat Reservoir,Ganga Basin,CWC,23.72685714,85.79171034,06-01-2025,2025,1,269.14,0.821,0.403,259.66
Tenughat Reservoir,Ganga Basin,CWC,23.72685714,85.79171034,11-01-2025,2025,1,269.14,0.821,NA,NA
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,01-01-2025,2025,1,527.91,2.344,0.507,496.58
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,08-01-2025,2025,1,527.91,2.344,0.507,496.3
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,11-01-2025,2025,1,527.91,2.344,0.488,496.12
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,29-01-2025,2025,1,527.91,2.344,0.412,494.36
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,30-01-2025,2025,1,527.91,2.344,0.392,494.22
Thein\Ranjit Sagar,Indus (Up to border) Basin,CWC,32.48447018,75.76540312,31-01-2025,2025,1,527.91,2.344,0.392,494.12
Thokarwadi,Krishna Basin,CWC,18.9048356,73.4848537,13-01-2025,2025,1,667.14,0.353,NA,NA
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,01-01-2025,2025,1,368.81,0.142,0.127,369.17
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,03-01-2025,2025,1,368.81,0.142,0.127,369.12
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,06-01-2025,2025,1,368.81,0.142,0.127,369.05
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,12-01-2025,2025,1,368.81,0.142,NA,NA
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,14-01-2025,2025,1,368.81,0.142,NA,NA
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,29-01-2025,2025,1,368.81,0.142,0.129,368.46
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,30-01-2025,2025,1,368.81,0.142,0.128,368.43
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,30-01-2025,2025,1,497.74,3.276,1.5396,492.99
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,02-01-2025,2025,1,609.6,0.159,0.11261,607.7
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,03-01-2025,2025,1,609.6,0.159,0.11395,607.8
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,06-01-2025,2025,1,609.6,0.159,0.11395,607.8
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,07-01-2025,2025,1,609.6,0.159,0.11461,607.85
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,12-01-2025,2025,1,609.6,0.159,0.11594,607.95
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,14-01-2025,2025,1,609.6,0.159,0.11661,608
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,01-01-2025,2025,1,105.16,6.615,5.90551,103.745
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,02-01-2025,2025,1,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,11-01-2025,2025,1,105.16,6.615,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,03-01-2025,2025,1,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,07-01-2025,2025,1,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,11-01-2025,2025,1,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,14-01-2025,2025,1,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,30-01-2025,2025,1,98,0.066,0.05269,97.06
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,31-01-2025,2025,1,98,0.066,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,03-01-2025,2025,1,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,29-01-2025,2025,1,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,30-01-2025,2025,1,642,1.456,0.689,634.31
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,31-01-2025,2025,1,642,1.456,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,06-01-2025,2025,1,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,07-01-2025,2025,1,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,10-01-2025,2025,1,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,12-01-2025,2025,1,858,0.935,NA,NA
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,01-01-2025,2025,1,214,0.255,0.2536,213.98
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,09-01-2025,2025,1,214,0.255,0.2508,213.94
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,02-01-2025,2025,1,603.5,0.331,0.31998,603.12
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,03-01-2025,2025,1,603.5,0.331,0.31998,603.12
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,08-01-2025,2025,1,603.5,0.331,0.31998,603.12
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,09-01-2025,2025,1,603.5,0.331,0.31998,603.12
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,30-01-2025,2025,1,603.5,0.331,0.31715,603.05
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,10-01-2025,2025,1,342.5,0.564,0.43677,341
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,12-01-2025,2025,1,342.5,0.564,0.43284,340.95
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,30-01-2025,2025,1,342.5,0.564,0.3953,340.46
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,03-01-2025,2025,1,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,04-01-2025,2025,1,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,05-01-2025,2025,1,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,12-01-2025,2025,1,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,14-01-2025,2025,1,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,30-01-2025,2025,1,696,0.273,0.24198,694
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,05-01-2025,2025,1,579.85,0.266,0.16026,576.01
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,07-01-2025,2025,1,579.85,0.266,0.16306,576.13
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,12-01-2025,2025,1,579.85,0.266,0.1695,576.41
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,30-01-2025,2025,1,579.85,0.266,0.12268,574.21
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,02-01-2025,2025,1,279.2,0.172,0.13296,277.46
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,07-01-2025,2025,1,279.2,0.172,0.12886,277.259
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,01-01-2025,2025,1,652.28,0.802,0.79901,652.16
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,08-01-2025,2025,1,652.28,0.802,0.80138,652.24
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,11-01-2025,2025,1,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,13-01-2025,2025,1,652.28,0.802,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,03-01-2025,2025,1,136.25,0.154,NA,NA
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,02-01-2025,2025,1,461.77,0.809,0.75883,461.27
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,09-01-2025,2025,1,461.77,0.809,0.75672,461.249
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,14-01-2025,2025,1,461.77,0.809,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,07-01-2025,2025,1,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,08-01-2025,2025,1,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,12-01-2025,2025,1,86.56,0.508,NA,NA
ATAL SAGAR(MADIKHEDA),Ganga Basin,CWC,25.5555556,77.8527778,05-02-2025,2025,2,346.25,0.835,NA,NA
